%eval_id interface     ClTemp1100     ClTemp1130     ClTemp1200     ClTemp1230     ClTemp1330             f1 
315          NO_ID    23.37953488      25.657639     25.0926398    25.27119254             28    373397.4117 
316          NO_ID    23.92711244    24.26186418    26.18592338    27.11531135    27.76753722    356431.3198 
317          NO_ID    24.38525932    25.10725292    26.24812376    27.80097651             28    356918.3493 
318          NO_ID    25.22164452             28    22.63062261    25.98534585             28    356918.3493 
319          NO_ID     23.9163142    26.17461576    25.83064935     27.8585373    27.83643181    340273.2137 
320          NO_ID    26.30452732             20    26.91820879             28             28    348019.9399 
321          NO_ID    27.47714616    27.54041475    26.34291412    25.30827508             28    341315.8552 
322          NO_ID    22.55934965    27.21467413    25.28899461     24.1176872    25.93281206    386452.0782 
323          NO_ID    27.40409635    27.51668082    27.36725017    27.37231109             28    324981.1289 
324          NO_ID    24.65243744    24.58478558     27.5671175    22.19486705             28     371853.823 
325          NO_ID             28             20    27.54018617    25.11914308    27.73908863    365155.4759 
